latitude,longitude
10.819565217391304,123.32739130434781
5.722121212121209,-69.9339393939394
-11.603333333333333,-163.41333333333333
30.103214285714284,54.444999999999986
-10.443157894736842,30.836842105263155
12.5,-1.4799999999999998
48.6769230769231,13.968461538461534
38.95,-101.53666666666665
